nfe,rmse_val,best_so_far
1,0.12566651476253562,0.12566651476253562
2,0.09856373441756472,0.09856373441756472
3,0.11620853699994876,0.09856373441756472
4,0.12312765759247848,0.09856373441756472
5,0.09808263945254403,0.09808263945254403
6,0.14270837716073093,0.09808263945254403
7,0.13939272732334432,0.09808263945254403
8,0.16472683720647252,0.09808263945254403
9,0.10789313018074438,0.09808263945254403
10,0.10605624278431004,0.09808263945254403
11,0.11168908106895911,0.09808263945254403
12,0.10683610551793993,0.09808263945254403
13,0.15737239134049838,0.09808263945254403
14,0.10545236234135759,0.09808263945254403
15,0.10495902011057869,0.09808263945254403
16,0.14176522769110697,0.09808263945254403
17,0.15415293206776792,0.09808263945254403
18,0.14087513213100278,0.09808263945254403
19,0.10763105583753528,0.09808263945254403
20,0.11035305060085329,0.09808263945254403
21,0.1547376468442016,0.09808263945254403
22,0.1556733267085595,0.09808263945254403
23,0.16337553792194842,0.09808263945254403
24,0.13735532560009067,0.09808263945254403
25,0.10839866611170317,0.09808263945254403
26,0.11868316479547125,0.09808263945254403
27,0.10634265029217445,0.09808263945254403
28,0.10194796821932668,0.09808263945254403
29,0.14285541934541318,0.09808263945254403
30,0.10810767461349176,0.09808263945254403
31,0.15094025486883325,0.09808263945254403
32,0.12273961487993995,0.09808263945254403
33,0.10495095298452488,0.09808263945254403
34,0.11220751735452827,0.09808263945254403
35,0.10881883314200834,0.09808263945254403
36,0.15796144102997414,0.09808263945254403
37,0.1523045026637972,0.09808263945254403
38,0.14593484719215877,0.09808263945254403
39,0.10908009056108069,0.09808263945254403
40,0.1266482657285712,0.09808263945254403
41,0.095392061106699,0.095392061106699
42,0.10975299473355501,0.095392061106699
43,0.10270474799039371,0.095392061106699
44,0.11481754678240998,0.095392061106699
45,0.14828472620926395,0.095392061106699
46,0.1051320331119202,0.095392061106699
47,0.1440615488651234,0.095392061106699
48,0.1047114102577233,0.095392061106699
49,0.10622359563676267,0.095392061106699
50,0.15575030444671695,0.095392061106699
51,0.10142087698610457,0.095392061106699
52,0.1538253759367579,0.095392061106699
53,0.11441685202696163,0.095392061106699
54,0.09751889988879167,0.095392061106699
55,0.10691482544978959,0.095392061106699
56,0.14587237091855618,0.095392061106699
57,0.10739961038770666,0.095392061106699
58,0.15126863747221425,0.095392061106699
59,0.15399862753565158,0.095392061106699
60,0.11127354567857958,0.095392061106699
61,0.1066430338250596,0.095392061106699
62,0.11579151405708274,0.095392061106699
63,0.14750958150841426,0.095392061106699
64,0.10245729022854656,0.095392061106699
65,0.13111770577536813,0.095392061106699
66,0.13884927423577725,0.095392061106699
67,0.15006801838783876,0.095392061106699
68,0.10888477639117757,0.095392061106699
69,0.1105445747373338,0.095392061106699
70,0.15378304047819477,0.095392061106699
71,0.1544627206927095,0.095392061106699
72,0.15672856014192738,0.095392061106699
73,0.11694671015442133,0.095392061106699
74,0.10534594788481602,0.095392061106699
75,0.15322163745538095,0.095392061106699
76,0.1369778211170351,0.095392061106699
77,0.10311128921500587,0.095392061106699
78,0.1147685978787136,0.095392061106699
79,0.130873979840548,0.095392061106699
80,0.11500354924999241,0.095392061106699
81,0.10438147732054848,0.095392061106699
82,0.15838495524083954,0.095392061106699
83,0.10764385968845017,0.095392061106699
84,0.10376440450475519,0.095392061106699
85,0.1594685693346657,0.095392061106699
86,0.12861667726165282,0.095392061106699
87,0.10506537251924493,0.095392061106699
88,0.11674644477825039,0.095392061106699
89,0.14162856278083127,0.095392061106699
90,0.1251808101325629,0.095392061106699
91,0.11148725722871444,0.095392061106699
92,0.11738669882317855,0.095392061106699
93,0.10885785682983769,0.095392061106699
94,0.1568064807656968,0.095392061106699
95,0.11505806054521486,0.095392061106699
96,0.0989705817530676,0.095392061106699
97,0.1577539692112808,0.095392061106699
98,0.13633864853121583,0.095392061106699
99,0.1037949319028827,0.095392061106699
100,0.11132532759508952,0.095392061106699
