nfe,rmse_val,best_so_far
1,0.12566651476253562,0.12566651476253562
2,0.09856373441756472,0.09856373441756472
3,0.11620853699994876,0.09856373441756472
4,0.12312765759247848,0.09856373441756472
5,0.09808263945254403,0.09808263945254403
6,0.14270837716073093,0.09808263945254403
7,0.13939272732334432,0.09808263945254403
8,0.16472683720647252,0.09808263945254403
9,0.10789313018074438,0.09808263945254403
10,0.10605624278431004,0.09808263945254403
11,0.13086902801176678,0.09808263945254403
12,0.11251923986830592,0.09808263945254403
13,0.10961773041701905,0.09808263945254403
14,0.1081439444063743,0.09808263945254403
15,0.1126191489488004,0.09808263945254403
16,0.107354570180862,0.09808263945254403
17,0.1039515840671644,0.09808263945254403
18,0.15564584341594115,0.09808263945254403
19,0.10729347522072477,0.09808263945254403
20,0.10142976342713281,0.09808263945254403
21,0.10901525708923993,0.09808263945254403
22,0.1032876145073928,0.09808263945254403
23,0.10518061954600617,0.09808263945254403
24,0.10139039666657695,0.09808263945254403
25,0.09291944333954817,0.09291944333954817
26,0.10247952411386602,0.09291944333954817
27,0.1028315629824649,0.09291944333954817
28,0.10963128158730996,0.09291944333954817
29,0.10803776519023353,0.09291944333954817
30,0.10496834765152743,0.09291944333954817
31,0.11414667800468455,0.09291944333954817
32,0.1019183870707988,0.09291944333954817
33,0.10384603515330772,0.09291944333954817
34,0.10140726674474781,0.09291944333954817
35,0.09901222513286141,0.09291944333954817
36,0.09766981176838538,0.09291944333954817
37,0.10476308144947022,0.09291944333954817
38,0.10487416146646689,0.09291944333954817
39,0.09870510617694515,0.09291944333954817
40,0.09457842805344774,0.09291944333954817
41,0.10862716880163259,0.09291944333954817
42,0.10015069125021474,0.09291944333954817
43,0.10384603515330772,0.09291944333954817
44,0.1059655327829276,0.09291944333954817
45,0.09303765564525367,0.09291944333954817
46,0.11119895238300208,0.09291944333954817
47,0.10806029769357337,0.09291944333954817
48,0.10308983064765291,0.09291944333954817
49,0.10704494580023134,0.09291944333954817
50,0.09956317476649386,0.09291944333954817
51,0.10799373320258367,0.09291944333954817
52,0.10509909426489558,0.09291944333954817
53,0.10239266839196964,0.09291944333954817
54,0.10128926337321344,0.09291944333954817
55,0.09130119678689515,0.09130119678689515
56,0.11373049295420183,0.09130119678689515
57,0.10046162288772165,0.09130119678689515
58,0.10870408646582425,0.09130119678689515
59,0.10618202168522888,0.09130119678689515
60,0.10325619269298188,0.09130119678689515
61,0.10903600576452735,0.09130119678689515
62,0.10052594448602149,0.09130119678689515
63,0.10078770335371089,0.09130119678689515
64,0.1007864695974499,0.09130119678689515
65,0.11767602227028434,0.09130119678689515
66,0.10117141298110768,0.09130119678689515
67,0.104291935672948,0.09130119678689515
68,0.10034199285185352,0.09130119678689515
69,0.09426194410724403,0.09130119678689515
70,0.1112584843906403,0.09130119678689515
71,0.10835151351096689,0.09130119678689515
72,0.09670789032516636,0.09130119678689515
73,0.09940529207744057,0.09130119678689515
74,0.09996728053394782,0.09130119678689515
75,0.09250949475704848,0.09130119678689515
76,0.10518069693559196,0.09130119678689515
77,0.09603176453390086,0.09130119678689515
78,0.09637785629648517,0.09130119678689515
79,0.11115700693721915,0.09130119678689515
80,0.09466479688037048,0.09130119678689515
81,0.10848645523186902,0.09130119678689515
82,0.1036363215482169,0.09130119678689515
83,0.1151336377789249,0.09130119678689515
84,0.12099600588159379,0.09130119678689515
85,0.09268602963305309,0.09130119678689515
86,0.11270986824419232,0.09130119678689515
87,0.09536903385873886,0.09130119678689515
88,0.1046681479361338,0.09130119678689515
89,0.09546697665441048,0.09130119678689515
90,0.10143085197552759,0.09130119678689515
91,0.10647751127257597,0.09130119678689515
92,0.09976411113011227,0.09130119678689515
93,0.09390694458058375,0.09130119678689515
94,0.09880021018605263,0.09130119678689515
95,0.11499716214955488,0.09130119678689515
96,0.10694279283140956,0.09130119678689515
97,0.11466427944474979,0.09130119678689515
98,0.1075450964410156,0.09130119678689515
99,0.1195097149929692,0.09130119678689515
100,0.10422663185506499,0.09130119678689515
