nfe,rmse_val,best_so_far
1,0.1643720357879604,0.1643720357879604
2,0.14348948216257107,0.14348948216257107
3,0.10526489268778173,0.10526489268778173
4,0.1477871359709106,0.10526489268778173
5,0.1297901714583193,0.10526489268778173
6,0.1533715271442768,0.10526489268778173
7,0.10733212098673904,0.10526489268778173
8,0.15246720698342667,0.10526489268778173
9,0.11016257456837336,0.10526489268778173
10,0.12391963569940993,0.10526489268778173
11,0.16393089474134995,0.10526489268778173
12,0.13173976097012102,0.10526489268778173
13,0.1065306194621871,0.10526489268778173
14,0.1373783767338757,0.10526489268778173
15,0.11881794871832886,0.10526489268778173
16,0.14861685604274566,0.10526489268778173
17,0.10477011398966804,0.10477011398966804
18,0.14064803972084483,0.10477011398966804
19,0.10335049552775763,0.10335049552775763
20,0.1146585851900235,0.10335049552775763
21,0.1561093238621437,0.10335049552775763
22,0.1372616223678395,0.10335049552775763
23,0.10345862136040856,0.10335049552775763
24,0.1334264304900493,0.10335049552775763
25,0.11608564669724131,0.10335049552775763
26,0.13836510757627402,0.10335049552775763
27,0.10161182121611563,0.10161182121611563
28,0.1394459211606533,0.10161182121611563
29,0.10840370698141147,0.10161182121611563
30,0.11530441570038699,0.10161182121611563
31,0.14392539791771075,0.10161182121611563
32,0.14173424853971592,0.10161182121611563
33,0.10334835610949447,0.10161182121611563
34,0.12299914605235159,0.10161182121611563
35,0.10905685467274083,0.10161182121611563
36,0.11616092224458098,0.10161182121611563
37,0.1017491765923827,0.10161182121611563
38,0.1315948351741659,0.10161182121611563
39,0.11107232823405898,0.10161182121611563
40,0.11805766712623338,0.10161182121611563
41,0.1223090624257881,0.10161182121611563
42,0.14192112585456293,0.10161182121611563
43,0.10452308967033287,0.10161182121611563
44,0.10732827358590667,0.10161182121611563
45,0.10617286077893713,0.10161182121611563
46,0.11584743828474023,0.10161182121611563
47,0.10781033775179036,0.10161182121611563
48,0.13715428254014186,0.10161182121611563
49,0.10321371058056025,0.10161182121611563
50,0.11467162914063643,0.10161182121611563
51,0.10900050296245836,0.10161182121611563
52,0.13141966946136582,0.10161182121611563
53,0.10544659891995799,0.10161182121611563
54,0.10593178158347899,0.10161182121611563
55,0.10619986512817464,0.10161182121611563
56,0.10455524547724836,0.10161182121611563
57,0.10366688678065254,0.10161182121611563
58,0.14369214889121082,0.10161182121611563
59,0.1089418434505836,0.10161182121611563
60,0.11576903919221404,0.10161182121611563
61,0.10687661218446211,0.10161182121611563
62,0.14159278468398925,0.10161182121611563
63,0.10311243998481393,0.10161182121611563
64,0.10175198349258026,0.10161182121611563
65,0.1077896744134937,0.10161182121611563
66,0.10254756468969918,0.10161182121611563
67,0.10215483832068159,0.10161182121611563
68,0.14123971797509072,0.10161182121611563
69,0.11042461933983826,0.10161182121611563
70,0.11578670090032434,0.10161182121611563
71,0.10757316033316551,0.10161182121611563
72,0.1420370026138857,0.10161182121611563
73,0.10529851972607487,0.10161182121611563
74,0.10187840607808392,0.10161182121611563
75,0.1076738880233654,0.10161182121611563
76,0.10621393880592923,0.10161182121611563
77,0.11197374046946561,0.10161182121611563
78,0.1453457525559741,0.10161182121611563
79,0.10309707600062774,0.10161182121611563
80,0.11648259923642286,0.10161182121611563
81,0.11166474534219757,0.10161182121611563
82,0.1422536507108285,0.10161182121611563
83,0.10544770316623985,0.10161182121611563
84,0.10971055230898084,0.10161182121611563
85,0.10758247326306908,0.10161182121611563
86,0.10560454290237,0.10161182121611563
87,0.11199642393042211,0.10161182121611563
88,0.1454929226595563,0.10161182121611563
89,0.11067228897429862,0.10161182121611563
90,0.11636423710414498,0.10161182121611563
91,0.1058268156743175,0.10161182121611563
92,0.14205705907081567,0.10161182121611563
93,0.10527449747428563,0.10161182121611563
94,0.10453999662273668,0.10161182121611563
95,0.10584812196956651,0.10161182121611563
96,0.10536006799583325,0.10161182121611563
97,0.11168433602577911,0.10161182121611563
98,0.14538028622658578,0.10161182121611563
99,0.11044810450910426,0.10161182121611563
100,0.1161108630886943,0.10161182121611563
